id,word,phonetic,meaning,example,partOfSpeech,ExampleMeaning
253,Asset,/æset/,"Tài s?n",The company has assets worth millions of dollars.,noun
254,Audit,/??d?t/,"Ki?m toán",The company accounts are audited annually.,noun
255,Budget,/b?d??t/,"Ngân sách",We need to stay within our budget.,noun
256,Build up,/b?ld ?p/,"Xây d?ng, tang cu?ng",We need to build up our savings.,verb
257,Client,/kla??nt/,"Khách hàng",We have many important clients.,noun
258,Debt,/det/,"N?",He is in debt to the bank.,noun
259,Outstanding,/a?tstænd??/,"Tuy?t v?i, chua thanh toán",You have an outstanding balance on your account.,adj
260,Profitable,/pr?f?t?bl/,"Có l?i nhu?n",The business is very profitable.,adj
261,Reconcile,/rek?nsa?l/,"Hòa gi?i, d?i chi?u",It can be difficult to reconcile work and family life.,verb
262,Turnover,/t??n??v?(r)/,"Doanh thu, t? l? thay th? nhân viên",The company has a high staff turnover.,noun
263,Aggressive,/?gres?v/,"Tích c?c, hung hang",An aggressive marketing campaign is needed.,adj
264,Attitude,/æt?tju?d/,"Thái d?",She has a positive attitude towards her work.,noun
265,Commit,/k?m?t/,"Cam k?t",We are committed to providing quality service.,verb
266,Conservative,/k?ns??v?t?v/,"B?o th?",He is a conservative investor.,adj
267,Fund,/f?nd/,"Qu?, tài tr?",The government will fund the project.,verb
268,Invest,/?nvest/,"Ð?u tu",It's wise to invest in real estate.,verb
269,Long-term,/l?? t??m/,"Dài h?n",We need a long-term solution to this problem.,adj
270,Portfolio,/p??tf??li??/,"Danh m?c d?u tu",He has a diverse investment portfolio.,noun
271,Pull out,/p?l a?t/,"Rút lui",The company pulled out of the deal.,verb
272,Resource,/r?s??s/,"Tài nguyên, ngu?n l?c",We need to use our resources wisely.,noun
273,Return,/r?t??n/,"Ti?n l?i, s? tr? l?i",The return on investment was high.,noun
274,Wisely,/wa?zli/,"M?t cách khôn ngoan",Choose your words wisely.,adv
275,Calculation,/kælkjule??n/,"S? tính toán",The calculation was incorrect.,noun
276,Deadline,/dedla?n/,"H?n chót",The deadline for the report is Friday.,noun
277,File,/fa?l/,"H? so, d? trình",Please file these documents.,verb
278,Fill out,/f?l a?t/,"Ði?n vào",Please fill out this form.,verb
279,Give up,/g?v ?p/,"T? b?",Don't give up hope.,verb
280,Joint,/d???nt/,"Chung",They have a joint bank account.,adj
281,Owe,/??/,"N?",I owe you a favor.,verb
282,Penalty,/pen?lti/,"Hình ph?t, ti?n ph?t",There is a penalty for late payment.,noun
283,Preparation,/prep?re??n/,"S? chu?n b?",Preparation is key to success.,noun
284,Refund,/ri?f?nd/,"Hoàn ti?n",Can I get a refund for this ticket?,noun
285,Spouse,/spa?s/,"V?/ch?ng",Employees and their spouses are invited to the party.,noun
286,Withhold,/w?ðh??ld/,"Gi? l?i",The company withholds taxes from my paycheck.,verb
287,Desired,/d?za??d/,"Mong mu?n",The desired outcome was achieved.,adj
288,Detail,/di?te?l/,"Chi ti?t",Tell me the details of the plan.,noun
289,Forecast,/f??k??st/,"D? báo",The sales forecast looks good.,noun
290,Level,/levl/,"M?c d?",The noise level is too high.,noun
291,Overall,/??v?r??l/,"T?ng th?",The overall cost was higher than expected.,adj
292,Perspective,/p?spekt?v/,"Góc nhìn, quan di?m",Try to see things from my perspective.,noun
293,Projecteds,/pr?d?ekt?d/,"D? ki?n",The projected sales for next year are encouraging.,adj
294,Realistic,/ri??l?st?k/,"Th?c t?",Let's be realistic about what we can achieve.,adj
295,Target,/t??g?t/,"M?c tiêu",Our target is to increase sales by 10%.,noun
296,Translation,/trænzle??n/,"B?n d?ch",The translation is accurate.,noun
297,Typical,/t?p?kl/,"Ði?n hình",Use specific examples to show typical uses.,adj
298,Yield,/ji?ld/,"L?i nhu?n, s?n lu?ng",The investment yields a high return.,verb
299,Adjacent,/?d?e?snt/,"Li?n k?",The hotel is adjacent to the airport.,adj
300,Collaboration,/k?læb?re??n/,"S? c?ng tác",The project was a collaboration between two artists.,noun
301,Concentrate,/k?nsntre?t/,"T?p trung",We need to concentrate on our core business.,verb
302,Conducive,/k?ndju?s?v/,"Có l?i, giúp ích",A quiet environment is conducive to learning.,adj
303,Disrupt,/d?s'r?pt/,"Làm gián do?n",The meeting was disrupted by a fire alarm.,verb
304,Hamper,/hæmp?(r)/,"C?n tr?",Bad weather hampered the rescue effort.,verb
305,Inconsiderately,/?nk?ns?d?r?tli/,"Thi?u suy nghi",He parked his car inconsiderately, blocking the driveway.,adv
306,Lobby,/l?bi/,"S?nh",We met in the hotel lobby.,noun
307,Move up,/mu?v ?p/,"Thang ti?n, d?i lên s?m hon",Can we move the meeting up to 2 PM?,verb
308,Open to,/??p?n tu/,"S?n sàng ti?p thu",We are open to suggestions.,adj
309,Opt,/?pt/,"Ch?n l?a",He opted to retire early.,verb
310,Scrutinize,/skru?t?na?z/,"Xem xét k? lu?ng",The contract was carefully scrutinized by the lawyers.,verb
311,Adjourn,/?d???n/,"D?i l?i, hoãn l?i (cu?c h?p)",The meeting was adjourned until tomorrow.,verb
312,Agenda,/?d?end?/,"Chuong trình ngh? s?",The first item on the agenda is the budget.,noun
313,Chairperson,/t?e?p??sn/,"Ch? t?ch",The chairperson opened the meeting.,noun
314,Consensus,/k?nsens?s/,"S? d?ng thu?n",We reached a consensus on the issue.,noun
315,Designate,/dez?gne?t/,"Ch? d?nh",She was designated as the leader of the group.,verb
316,Dispense,/d?spens/,"Phân phát, mi?n tr?",The machine dispenses coffee.,verb
317,Feature,/fi?t??(r)/,"Ð?c di?m, tính nang",The new car has many safety features.,noun
318,Happen,/hæp?n/,"X?y ra",What happened at the meeting?,verb
319,Highlight,/ha?la?t/,"Làm n?i b?t",The report highlights the need for change.,verb
320,Irrelevant,/?rel?v?nt/,"Không liên quan",That comment is irrelevant to the discussion.,adj
321,Minutes,/m?n?ts/,"Biên b?n cu?c h?p",Who will take the minutes?,noun
322,Motion,/m???n/,"S? chuy?n d?ng, ki?n ngh?",I move a motion to adjourn the meeting.,verb
323,Ambitious,/æmb???s/,"Tham v?ng",He is very ambitious and wants to become CEO.,adj
324,Apprehensive,/æpr?hens?v/,"Lo l?ng, e s?",I was apprehensive about the interview.,adj
325,Background,/bækgra?nd/,"Lý l?ch, b?i c?nh",She has a background in marketing.,noun
326,Candidate,/kænd?d?t/,"?ng c? viên",He is a strong candidate for the job.,noun
327,Consultant,/k?ns?lt?nt/,"Tu v?n viên",We hired a consultant to help us with the project.,noun
328,Entitle,/?nta?tl/,"Cho quy?n",This ticket entitles you to a free meal.,verb
329,Degree,/d?gri?/,"B?ng c?p",He has a degree in engineering.,noun
330,Payroll,/pe?r??l/,"B?ng luong",The company has 500 employees on its payroll.,noun
331,Recruit,/r?kru?t/,"Tuy?n m?",We are recruiting new staff.,verb
332,Wage,/we?d?/,"Ti?n công",The minimum wage has increased.,noun
333,Commute,/k?mju?t/,"Ði làm (du?ng xa)",I commute to work by train.,verb
334,Conduct,/k?nd?kt/,"Ti?n hành",We conducted a survey of our customers.,verb
335,Confirm,/k?nf??m/,"Xác nh?n",Please confirm your attendance.,verb
336,Expect,/?kspekt/,"Mong d?i",We expect sales to increase.,verb
337,Measure,/me??(r)/,"Ðo lu?ng, bi?n pháp",We need to take measures to reduce costs.,noun
338,Occupy,/?kjupa?/,"Chi?m gi?",The building is occupied by a law firm.,verb
339,Procedure,/pr?si?d??(r)/,"Th? t?c",What is the procedure for applying for a visa?,noun
340,Reimburse,/ri??mb??s/,"Hoàn tr?",The company will reimburse you for your travel expenses.,verb
341,Resource,/r?s??s/,"Tài nguyên",We need to protect our natural resources.,noun
342,Secure,/s?kj??(r)/,"Ð?m b?o, an toàn",Please ensure that the door is secure.,adj
343,Annual,/ænju?l/,"Hàng nam",The company holds an annual meeting.,adj
344,Appointment,/?p??ntm?nt/,"Cu?c h?n",I have an appointment with the doctor.,noun
345,Assess,/?ses/,"Ðánh giá",We need to assess the damage.,verb
346,Diagnose,/da??gn??z/,"Ch?n doán",The doctor diagnosed him with the flu.,verb
347,Effective,/bre?k ?n/,"Hi?u qu?",The new medicine is very effective.,adj
348,Instrument,/?nstr?m?nt/,"D?ng c?, nh?c c?",The surgeon used delicate instruments.,noun
349,Manage,/mæn?d?/,"Qu?n lý, xoay x?",Can you manage to finish the report by tomorrow?,verb
350,Prevent,/pr?vent/,"Ngan ch?n",Regular exercise can help prevent heart disease.,verb
351,Recommend,/rek?mend/,"Khuyên, d? ngh?",I recommend the chicken dish.,verb
352,Record,/rek??d/,"H? so, k? l?c",Keep a record of your expenses.,noun
353,Refer,/r?f??(r)/,"Tham kh?o, gi?i thi?u",Please refer to the manual for instructions.,verb
354,Serious,/s??ri?s/,"Nghiêm tr?ng",Wait, this is a serious problem.,adj
355,Aware,/?we?(r)/,"Nh?n th?c",Are you aware of the risks?,adj
356,Catch up,/kæt? ?p/,"Làm bù, b?t k?p",I need to catch up on some work.,verb
357,Distraction,/d?stræk?n/,"S? xao nhãng",Background noise can be a distraction.,noun
358,Encouragement,/?nk?r?d?m?nt/,"S? khích l?",He needs a lot of encouragement.,noun
359,Evident,/ev?d?nt/,"Rõ ràng",It was evident that she was unhappy.,adj
360,Habit,/hæb?t/,"Thói quen",Smoking is a bad habit.,noun
361,Illuminate,/?lu?m?ne?t/,"Chi?u sáng, làm sáng t?",The street was illuminated by streetlights.,verb
362,Irritate,/?r?te?t/,"Làm khó ch?u",His constant complaining irritates me.,verb
363,Overview,/??v?vju?/,"T?ng quan",The report gives an overview of the company's financial situation.,noun
364,Position,/p?z??n/,"V? trí",He holds a senior position in the company.,noun
365,Regularly,/regj?l?li/,"Thu?ng xuyên",We meet regularly to discuss progress.,adv
366,Restore,/r?st??(r)/,"Khôi ph?c",The painting was restored to its original condition.,verb
367,Allow,/?la?/,"Cho phép",Smoking is not allowed in the building.,verb
368,Alternative,/??lt??n?t?v/,"S? thay th?",We have no alternative but to close the factory.,noun
369,Aspect,/æspekt/,"Khía c?nh",We need to consider every aspect of the problem.,noun
370,Concern,/k?ns??n/,"Lo l?ng, quan tâm",I am concerned about his health.,verb
371,Emphasize,/emf?sa?z/,"Nh?n m?nh",The report emphasizes the importance of safety.,verb
372,Incur,/?nk??(r)/,"Ch?u d?ng (chi phí, h?u qu?)",You may incur a fee if you cancel the reservation.,verb
373,Personnel,/p??s?nel/,"Nhân s?",All personnel must wear ID badges.,noun
374,Policy,/p?l?si/,"Chính sách",The company has a strict no-smoking policy.,noun
375,Portion,/p???n/,"Ph?n",A large portion of the budget is spent on advertising.,noun
376,Regardless,/r?g??dl?s/,"B?t ch?p",He continued working regardless of the pain.,adv
377,Salary,/sæl?ri/,"Luong",She earns a high salary.,noun
378,Suit,/su?t/,"Phù h?p",This time doesn't suit me.,verb
379,Admit,/?dm?t/,"Th?a nh?n",He admitted that he had made a mistake.,verb
380,Authorize,/????ra?z/,"?y quy?n",Who authorized this payment?,verb
381,Designate,/dez?gne?t/,"Ch? d?nh",Areas designated for smoking.,verb
382,Escort,/esk??t/,"H? t?ng",Security guards escorted him out of the building.,verb
383,Identify,/a?dent?fa?/,"Nh?n di?n",Can you identify the man in the photo?,verb
384,Mission,/m??n/,"S? m?nh",Our mission is to provide the best possible service.,noun
385,Permit,/p?m?t/,"Cho phép, gi?y phép",Do you have a permit to park here?,noun
386,Pertinent,/p??t?n?nt/,"Thích h?p, liên quan",Please ask pertinent questions.,adj
387,Procedure,/pr?si?d??(r)/,"Th? t?c",We must follow proper courtroom procedure.,noun
388,Result,/r?z?lt/,"K?t qu?",The result of the game was a draw.,noun
389,Statement,/ste?tm?nt/,"Tuyên b?, sao kê",The bank sends a monthly statement.,noun
390,Usually,/ju??u?li/,"Thu?ng xuyên",I usually get up at 7 AM.,adv
391,Consult,/k?ns?lt/,"Tham kh?o ý ki?n",You should consult a lawyer.,verb
392,Control,/k?ntr??l/,"Ki?m soát",He lost control of the car.,verb
393,Convenient,/k?nvi?ni?nt/,"Thu?n ti?n",Is it convenient for you to meet now?,adj
394,Detect,/d?tekt/,"Phát hi?n",The alarm detects smoke.,verb
395,Factor,/fækt?(r)/,"Y?u t?",Cost is a major factor in our decision.,noun
396,Interaction,/?nt?ræk?n/,"S? tuong tác",There is a lot of interaction between the two departments.,noun
397,Limit,/l?m?t/,"Gi?i h?n",There is a speed limit of 50 km/h.,noun
398,Monitor,/m?n?t?(r)/,"Giám sát",We need to monitor the situation closely.,verb
399,Potential,/p?ten?l/,"Ti?m nang",He has the potential to be a great leader.,noun
400,Sample,/s??mpl/,"M?u th?",Here is a free sample of our new product.,noun
401,Sense,/sens/,"Giác quan, ý th?c",He has a good sense of humor.,noun
402,Volunteer,/v?l?nt??(r)/,"Tình nguy?n viên",She volunteers at the local hospital.,noun
403,Admission,/?dm??n/,"S? nh?n vào, phí vào c?a",Admission to the museum is free.,noun
404,Adjustment,/?d??stm?nt/,"S? di?u ch?nh",We made some adjustments to the schedule.,noun
405,Make a decision,/me?k ? d?s??n/,"Ðua ra quy?t d?nh",It's time to make a decision.,verb
406,Announce,/?na?ns/,"Thông báo",The company announced a new product line.,verb
407,Calculate,/kælkjule?t/,"Tính toán",We need to calculate the total cost.,verb
408,Comparison,/k?mpær?sn/,"S? so sánh",There is no comparison between the two cars.,noun
409,Compete,/k?mpi?t/,"C?nh tranh",We have to compete with cheap imports.,verb
410,Deadline,/dedla?n/,"H?n chót",We have to meet the deadline.,noun
411,Difficult,/d?f?k?lt/,"Khó khan",It was a difficult decision.,adj
412,Effort,/ef?t/,"N? l?c",He put a lot of effort into the project.,noun
413,Extend,/?kstend/,"M? r?ng, gia h?n",We plan to extend the house.,verb
414,Independent,/?nd?pend?nt/,"Ð?c l?p",She is a very independent woman.,adj
415,Merger,/m??d??(r)/,"S? sáp nh?p",The merger of the two companies was announced today.,noun
416,Priority,/pra??r?ti/,"Uu tiên",Safety is our top priority.,noun
417,Prohibit,/pr?h?b?t/,"C?m",Smoking is prohibited in this area.,verb
418,System,/s?st?m/,"H? th?ng",We need a better filing system.,noun
419,Advance,/?dv??ns/,"Ti?n b?, ?ng tru?c",Technological advances have changed our lives.,noun
420,Appoint,/?p??nt/,"B? nhi?m",He was appointed manager of the branch.,verb
421,Assessment,/?sesm?nt/,"S? dánh giá",The assessment of the damage will take some time.,noun
422,Assignment,/?sa?nm?nt/,"Nhi?m v?",Complete the assignment by Friday.,noun
423,Award,/?w??d/,"Gi?i thu?ng",She won an award for her acting.,noun
424,Celebrate,/sel?bre?t/,"An m?ng",We celebrated her birthday with a party.,verb
425,Combine,/k?mba?n/,"K?t h?p",The new company combines the strengths of both.,verb
426,Coordinator,/k????d?ne?t?(r)/,"Ði?u ph?i viên",She is the coordinator of the project.,noun
427,Demand,/d?m??nd/,"Nhu c?u",There is a high demand for skilled workers.,noun
428,Encourage,/?nk?r?d?/,"Khuy?n khích",My parents encouraged me to study hard.,verb
429,Feedback,/fi?dbæk/,"Ph?n h?i",We welcome feedback from our customers.,noun
430,Finalize,/fa?n?la?z/,"Hoàn t?t",We need to finalize the details of the contract.,verb
431,Generate,/d?en?re?t/,"T?o ra",The power plant generates electricity.,verb
432,Grant,/gr??nt/,"Tr? c?p, ban cho",The university granted him a scholarship.,noun
433,Handle,/hændl/,"X? lý",She can handle difficult situations well.,verb
434,Improve,/?mpru?v/,"C?i thi?n",I want to improve my English.,verb
435,Initial,/?n??l/,"Ban d?u",My initial reaction was surprise.,adj
436,Keep in mind,/ki?p ?n ma?nd/,"Ghi nh?",Keep in mind that the deadline is tomorrow.,verb
437,Launch,/l??nt?/,"Ra m?t, phóng",The company launched a new product.,verb
438,Mandatory,/mænd?t?ri/,"B?t bu?c",It is mandatory to wear a seatbelt.,adj
439,Objective,/?bd?ekt?v/,"M?c tiêu",Our main objective is to increase profits.,noun
440,Participation,/p??t?s?pe??n/,"S? tham gia",Participation in the event is voluntary.,noun
441,Payment,/pe?m?nt/,"Thanh toán",Payment is due within 30 days.,noun
442,Penalty,/pen?lti/,"Hình ph?t",The penalty for speeding is a fine.,noun
443,Predict,/pr?d?kt/,"D? doán",It is difficult to predict the weather.,verb
444,Productivity,/pr?d?kt?v?ti/,"Nang su?t",We need to increase productivity.,noun
445,Prohibit,/pr?h?b?t/,"C?m",Parking is prohibited here.,verb
446,Providing,/pr?va?d??/,"Mi?n là",I will go providing the weather is good.,conj
447,Raise,/re?z/,"Nâng lên, tang",He raised his hand to ask a question.,verb
448,Rate,/re?t/,"T? l?, giá",The unemployment rate is rising.,noun
449,Recognition,/rek?gn??n/,"S? công nh?n",He deserves recognition for his achievements.,noun
450,Refuse,/r?fju?z/,"T? ch?i",She refused to help me.,verb
451,Regulation,/regjule??n/,"Quy d?nh",We have to comply with safety regulations.,noun
452,Reimburse,/ri??mb??s/,"Hoàn tr?",You will be reimbursed for your expenses.,verb
453,Release,/r?li?s/,"Phát hành, gi?i phóng",The new album will be released next week.,verb
454,Reminder,/r?ma?nd?(r)/,"L?i nh?c nh?",This is a reminder to pay your bill.,noun
455,Remote,/r?m??t/,"Xa xôi, t? xa",He lives in a remote village.,adj
456,Reputation,/repjute??n/,"Danh ti?ng",The restaurant has a good reputation.,noun
457,Requirement,/r?kwa??m?nt/,"Yêu c?u",A degree is a requirement for this job.,noun
458,Resolve,/r?z?lv/,"Gi?i quy?t",We need to resolve this issue as soon as possible.,verb
459,Respect,/r?spekt/,"Tôn tr?ng",We should respect the environment.,verb
460,Respond,/r?sp?nd/,"Ph?n h?i",Please respond to this email.,verb
461,Result,/r?z?lt/,"K?t qu?",The result was better than expected.,noun
462,Revenue,/rev?nju?/,"Doanh thu",The company's revenue increased last year.,noun
463,Rising,/ra?z??/,"Ðang tang",Rising prices are a concern.,adj
464,Schedule,/?edju?l/,"L?ch trình",The meeting is scheduled for 10 AM.,noun
465,Seek,/si?k/,"Tìm ki?m",We are seeking new business opportunities.,verb
466,Select,/s?lekt/,"Ch?n",She was selected for the team.,verb
467,Significant,/s?gn?f?k?nt/,"Ðáng k?",There has been a significant change in the market.,adj
468,Solution,/s?lu??n/,"Gi?i pháp",We need to find a solution to this problem.,noun
469,Specific,/sp?s?f?k/,"C? th?",Can you be more specific?,adj
470,Strategy,/stræt?d?i/,"Chi?n lu?c",We need a new marketing strategy.,noun
471,Strict,/str?kt/,"Nghiêm kh?c",My parents were very strict.,adj
472,Submit,/s?bm?t/,"N?p",Submit your report by Monday.,verb
473,Substantial,/s?bstæn?l/,"Ðáng k?",He made a substantial donation to the charity.,adj
474,Suggest,/s?d?est/,"G?i ý",I suggest we go for a walk.,verb
475,Support,/s?p??t/,"H? tr?",I support your decision.,verb
476,Target,/t??g?t/,"M?c tiêu",Our target audience is young people.,noun
477,Technical,/tekn?kl/,"K? thu?t",We have some technical problems.,adj
478,Temporary,/tempr?ri/,"T?m th?i",This is just a temporary solution.,adj
479,Terminate,/t??m?ne?t/,"Ch?m d?t",The contract was terminated.,verb
480,Track,/træk/,"Theo dõi",We track our sales daily.,verb
481,Training,/tre?n??/,"Ðào t?o",We offer training to all employees.,noun
482,Transaction,/trænzæk?n/,"Giao d?ch",The transaction was processed quickly.,noun
483,Transfer,/trænsf3?(r)/,"Chuy?n",She was transferred to the London office.,verb
484,Trend,/trend/,"Xu hu?ng",There is a trend towards healthier eating.,noun
485,Typically,/t?p?kli/,"Thông thu?ng",Typically, I walk to work.,adv
486,Unique,/juni?k/,"Ð?c dáo",This is a unique opportunity.,adj
487,Update,/?pde?t/,"C?p nh?t",The software updates automatically.,verb
488,Useful,/ju?sfl/,"H?u ích",This information is very useful.,adj
489,Utilization,/ju?t?la?ze??n/,"S? s? d?ng",The utilization of resources is important.,noun
490,Valid,/væl?d/,"H?p l?",This ticket is valid for one day.,adj
491,Variety,/v?ra??ti/,"S? da d?ng",We offer a variety of services.,noun
492,Vehicle,/vi??kl/,"Phuong ti?n",A car is a vehicle.,noun
493,Verify,/ver?fa?/,"Xác minh",Please verify your identity.,verb
494,Violation,/va??le??n/,"S? vi ph?m",This is a violation of the rules.,noun
495,Visible,/v?z?bl/,"Có th? nhìn th?y",The stars were visible in the night sky.,adj
496,Wage,/we?d?/,"Ti?n công",He earns a decent wage.,noun
497,Warranty,/w?r?nti/,"B?o hành",The car comes with a 3-year warranty.,noun
498,Worldwide,/w??ldwa?d/,"Toàn c?u",The company has offices worldwide.,adj
499,Yield,/ji?ld/,"S?n lu?ng, l?i nhu?n",The crop yield was high this year.,noun
500,Zone,/z??n/,"Khu v?c",This is a no-parking zone.,noun
301,Concentrate,/k?nsntre?t/,"T?p trung",We need to concentrate on our core business.,verb
302,Conducive,/k?ndju?s?v/,"Có l?i, giúp ích",A quiet environment is conducive to learning.,adj
303,Disrupt,/d?sr?pt/,"Làm gián do?n",The meeting was disrupted by a fire alarm.,verb
304,Hamper,/hæmp?(r)/,"C?n tr?",Bad weather hampered the rescue effort.,verb
305,Inconsiderately,/?nk?ns?d?r?tli/,"Thi?u suy nghi",He parked his car inconsiderately, blocking the driveway.,adv
306,Lobby,/l?bi/,"S?nh",We met in the hotel lobby.,noun
307,Move up,/mu?v ?p/,"Thang ti?n, d?i lên s?m hon",Can we move the meeting up to 2 PM?,verb
308,Open to,/??p?n tu/,"S?n sàng ti?p thu",We are open to suggestions.,adj
309,Opt,/?pt/,"Ch?n l?a",He opted to retire early.,verb
310,Scrutinize,/skru?t?na?z/,"Xem xét k? lu?ng",The contract was carefully scrutinized by the lawyers.,verb
311,Adjourn,/?d???n/,"D?i l?i, hoãn l?i (cu?c h?p)",The meeting was adjourned until tomorrow.,verb
312,Agenda,/?d?end?/,"Chuong trình ngh? s?",The first item on the agenda is the budget.,noun
313,Chairperson,/t?e?p??sn/,"Ch? t?ch",The chairperson opened the meeting.,noun
314,Consensus,/k?nsens?s/,"S? d?ng thu?n",We reached a consensus on the issue.,noun
315,Designate,/dez?gne?t/,"Ch? d?nh",She was designated as the leader of the group.,verb
316,Dispense,/d?spens/,"Phân phát, mi?n tr?",The machine dispenses coffee.,verb
317,Feature,/fi?t??(r)/,"Ð?c di?m, tính nang",The new car has many safety features.,noun
318,Happen,/hæp?n/,"X?y ra",What happened at the meeting?,verb
319,Highlight,/ha?la?t/,"Làm n?i b?t",The report highlights the need for change.,verb
320,Irrelevant,/?rel?v?nt/,"Không liên quan",That comment is irrelevant to the discussion.,adj
321,Minutes,/m?n?ts/,"Biên b?n cu?c h?p",Who will take the minutes?,noun
322,Motion,/m???n/,"S? chuy?n d?ng, ki?n ngh?",I move a motion to adjourn the meeting.,verb
323,Ambitious,/æmb???s/,"Tham v?ng",He is very ambitious and wants to become CEO.,adj
324,Apprehensive,/æpr?hens?v/,"Lo l?ng, e s?",I was apprehensive about the interview.,adj
325,Background,/bækgra?nd/,"Lý l?ch, b?i c?nh",She has a background in marketing.,noun
326,Candidate,/kænd?d?t/,"?ng c? viên",He is a strong candidate for the job.,noun
327,Consultant,/k?ns?lt?nt/,"Tu v?n viên",We hired a consultant to help us with the project.,noun
328,Entitle,/?nta?tl/,"Cho quy?n",This ticket entitles you to a free meal.,verb
329,Degree,/d?gri?/,"B?ng c?p",He has a degree in engineering.,noun
330,Payroll,/pe?r??l/,"B?ng luong",The company has 500 employees on its payroll.,noun
331,Recruit,/r?kru?t/,"Tuy?n m?",We are recruiting new staff.,verb
332,Wage,/we?d?/,"Ti?n công",The minimum wage has increased.,noun
333,Commute,/k?mju?t/,"Ði làm (du?ng xa)",I commute to work by train.,verb
334,Conduct,/k?nd?kt/,"Ti?n hành",We conducted a survey of our customers.,verb
335,Confirm,/k?nf??m/,"Xác nh?n",Please confirm your attendance.,verb
336,Expect,/?kspekt/,"Mong d?i",We expect sales to increase.,verb
337,Measure,/me??(r)/,"Ðo lu?ng, bi?n pháp",We need to take measures to reduce costs.,noun
338,Occupy,/?kjupa?/,"Chi?m gi?",The building is occupied by a law firm.,verb
339,Procedure,/pr?si?d??(r)/,"Th? t?c",What is the procedure for applying for a visa?,noun
340,Reimburse,/ri??mb??s/,"Hoàn tr?",The company will reimburse you for your travel expenses.,verb
341,Resource,/r?s??s/,"Tài nguyên",We need to protect our natural resources.,noun
342,Secure,/s?kj??(r)/,"Ð?m b?o, an toàn",Please ensure that the door is secure.,adj
343,Annual,/ænju?l/,"Hàng nam",The company holds an annual meeting.,adj
344,Appointment,/?p??ntm?nt/,"Cu?c h?n",I have an appointment with the doctor.,noun
345,Assess,/?ses/,"Ðánh giá",We need to assess the damage.,verb
346,Diagnose,/da??gn??z/,"Ch?n doán",The doctor diagnosed him with the flu.,verb
347,Effective,/bre?k ?n/,"Hi?u qu?",The new medicine is very effective.,adj
348,Instrument,/?nstr?m?nt/,"D?ng c?, nh?c c?",The surgeon used delicate instruments.,noun
349,Manage,/mæn?d?/,"Qu?n lý, xoay x?",Can you manage to finish the report by tomorrow?,verb
350,Prevent,/pr?vent/,"Ngan ch?n",Regular exercise can help prevent heart disease.,verb
351,Recommend,/rek?mend/,"Khuyên, d? ngh?",I recommend the chicken dish.,verb
352,Record,/rek??d/,"H? so, k? l?c",Keep a record of your expenses.,noun
353,Refer,/r?f??(r)/,"Tham kh?o, gi?i thi?u",Please refer to the manual for instructions.,verb
354,Serious,/s??ri?s/,"Nghiêm tr?ng",Wait, this is a serious problem.,adj
355,Aware,/?we?(r)/,"Nh?n th?c",Are you aware of the risks?,adj
356,Catch up,/kæt? ?p/,"Làm bù, b?t k?p",I need to catch up on some work.,verb
357,Distraction,/d?stræk?n/,"S? xao nhãng",Background noise can be a distraction.,noun
358,Encouragement,/?nk?r?d?m?nt/,"S? khích l?",He needs a lot of encouragement.,noun
359,Evident,/ev?d?nt/,"Rõ ràng",It was evident that she was unhappy.,adj
360,Habit,/hæb?t/,"Thói quen",Smoking is a bad habit.,noun
361,Illuminate,/?lu?m?ne?t/,"Chi?u sáng, làm sáng t?",The street was illuminated by streetlights.,verb
362,Irritate,/?r?te?t/,"Làm khó ch?u",His constant complaining irritates me.,verb
363,Overview,/??v?vju?/,"T?ng quan",The report gives an overview of the company's financial situation.,noun
364,Position,/p?z??n/,"V? trí",He holds a senior position in the company.,noun
365,Regularly,/regj?l?li/,"Thu?ng xuyên",We meet regularly to discuss progress.,adv
366,Restore,/r?st??(r)/,"Khôi ph?c",The painting was restored to its original condition.,verb
367,Allow,/?la?/,"Cho phép",Smoking is not allowed in the building.,verb
368,Alternative,/??lt??n?t?v/,"S? thay th?",We have no alternative but to close the factory.,noun
369,Aspect,/æspekt/,"Khía c?nh",We need to consider every aspect of the problem.,noun
370,Concern,/k?ns??n/,"Lo l?ng, quan tâm",I am concerned about his health.,verb
371,Emphasize,/emf?sa?z/,"Nh?n m?nh",The report emphasizes the importance of safety.,verb
372,Incur,/?nk??(r)/,"Ch?u d?ng (chi phí, h?u qu?)",You may incur a fee if you cancel the reservation.,verb
373,Personnel,/p??s?nel/,"Nhân s?",All personnel must wear ID badges.,noun
374,Policy,/p?l?si/,"Chính sách",The company has a strict no-smoking policy.,noun
375,Portion,/p???n/,"Ph?n",A large portion of the budget is spent on advertising.,noun
376,Regardless,/r?g??dl?s/,"B?t ch?p",He continued working regardless of the pain.,adv
377,Salary,/sæl?ri/,"Luong",She earns a high salary.,noun
378,Suit,/su?t/,"Phù h?p",This time doesn't suit me.,verb
379,Admit,/?dm?t/,"Th?a nh?n",He admitted that he had made a mistake.,verb
380,Authorize,/????ra?z/,"?y quy?n",Who authorized this payment?,verb
381,Designate,/dez?gne?t/,"Ch? d?nh",Areas designated for smoking.,verb
382,Escort,/esk??t/,"H? t?ng",Security guards escorted him out of the building.,verb
383,Identify,/a?dent?fa?/,"Nh?n di?n",Can you identify the man in the photo?,verb
384,Mission,/m??n/,"S? m?nh",Our mission is to provide the best possible service.,noun
385,Permit,/p?m?t/,"Cho phép, gi?y phép",Do you have a permit to park here?,noun
